Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Year,Month,Day_of_week,Week_of_year,Case_Fatality_Rate,Cases_Growth_Rate,Deaths_Growth_Rate,New_cases_7day_avg,New_deaths_7day_avg,Pandemic_Phase
2022-03-11,JE,Jersey,EUR,344,40808,0,115,2022,3,4,10,0.28180748,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-30,JE,Jersey,EUR,269,46403,0,120,2022,3,2,13,0.25860396,4.948624,8.761905,1219.7142,7.285714,Endemic_Phase
2022-05-20,JE,Jersey,EUR,33,50475,2,129,2022,5,4,20,0.25557205,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-25,JE,Jersey,EUR,22,50588,0,129,2022,5,2,21,0.2550012,0.0,0.0,1.1428572,0.0,Endemic_Phase
2022-06-13,JE,Jersey,EUR,59,51387,0,129,2022,6,0,24,0.25103626,0.0,0.0,0.0,0.0,Endemic_Phase
2022-07-16,JE,Jersey,EUR,126,57080,0,131,2022,7,5,28,0.22950245,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-20,JE,Jersey,EUR,183,64860,0,144,2022,12,1,51,0.22201665,0.0,0.0,0.0,0.0,Endemic_Phase
2023-02-14,JE,Jersey,EUR,0,66391,0,161,2023,2,1,7,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-02,JE,Jersey,EUR,0,66391,0,161,2023,7,6,26,0.24250275,0.0070982114,0.0,0.5714286,0.0,Endemic_Phase
2023-10-12,JE,Jersey,EUR,0,66391,0,161,2023,10,3,41,0.24250275,0.0077173226,0.0,0.0,0.0,Endemic_Phase
2023-12-02,JE,Jersey,EUR,0,66391,0,161,2023,12,5,48,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-02-03,JE,Jersey,EUR,0,66391,0,161,2024,2,5,5,0.24250275,0.05306836,0.0,6.285714,0.0,Endemic_Phase
2024-04-16,JE,Jersey,EUR,0,66391,0,161,2024,4,1,16,0.24250275,0.28248587,0.0,3.7142856,0.0,Endemic_Phase
2024-06-02,JE,Jersey,EUR,0,66391,0,161,2024,6,6,22,0.24250275,0.005621578,0.0,0.0,0.0,Endemic_Phase
2024-07-07,JE,Jersey,EUR,0,66391,0,161,2024,7,6,27,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-08-20,JE,Jersey,EUR,0,66391,0,161,2024,8,1,34,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-13,JE,Jersey,EUR,0,66391,0,161,2024,9,4,37,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-30,JE,Jersey,EUR,0,66391,0,161,2024,9,0,40,0.24250275,0.14980395,0.0,248.0,0.71428573,Endemic_Phase
2024-10-10,JE,Jersey,EUR,0,66391,0,161,2024,10,3,41,0.24250275,0.424679,0.026242586,228.71428,0.2857143,Endemic_Phase
2024-10-21,JE,Jersey,EUR,0,66391,0,161,2024,10,0,43,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-24,JE,Jersey,EUR,0,66391,0,161,2024,10,3,43,0.24250275,32.562397,21.02502,3270.4285,66.42857,Endemic_Phase
2024-11-28,JE,Jersey,EUR,0,66391,0,161,2024,11,3,48,0.24250275,2.7773015,2.6634383,676.8571,5.0,Endemic_Phase
2024-12-01,JE,Jersey,EUR,0,66391,0,161,2024,12,6,48,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2024-12-21,JE,Jersey,EUR,0,66391,0,161,2024,12,5,51,0.24250275,0.0,0.0,1.0,0.0,Endemic_Phase
2025-01-01,JE,Jersey,EUR,0,66391,0,161,2025,1,2,1,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2025-01-22,JE,Jersey,EUR,0,66391,0,161,2025,1,2,4,0.24250275,0.0,0.0,0.2857143,0.0,Endemic_Phase
2025-02-26,JE,Jersey,EUR,0,66391,0,161,2025,2,2,9,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2025-03-27,JE,Jersey,EUR,0,66391,0,161,2025,3,3,13,0.24250275,16.442049,0.0,0.14285715,0.0,Endemic_Phase
2025-05-26,JE,Jersey,EUR,0,66391,0,161,2025,5,0,22,0.24250275,0.0,0.0,0.0,0.0,Endemic_Phase
2020-01-15,JO,Jordan,EMR,0,0,0,0,2020,1,2,3,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-01-22,JO,Jordan,EMR,0,0,0,0,2020,1,2,4,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-02-04,JO,Jordan,EMR,0,0,0,0,2020,2,1,6,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-02-11,JO,Jordan,EMR,0,0,0,0,2020,2,1,7,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-18,JO,Jordan,EMR,21,40,0,0,2020,3,2,12,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-19,JO,Jordan,EMR,12,52,0,0,2020,3,3,12,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-20,JO,Jordan,EMR,17,69,0,0,2020,3,4,12,0.0,1121.6677,2710.0,198.16667,4.5,Early_Phase
2020-04-08,JO,Jordan,EMR,4,353,0,6,2020,4,2,15,1.6997167,0.0,0.0,0.0,0.0,Early_Phase
2020-04-15,JO,Jordan,EMR,6,397,0,7,2020,4,2,16,1.7632241,0.0,0.0,0.0,0.0,Early_Phase
2020-04-16,JO,Jordan,EMR,4,401,0,7,2020,4,3,16,1.7456359,0.001185919,0.0,3.7142856,0.0,Early_Phase
2020-05-15,JO,Jordan,EMR,2,531,0,9,2020,5,4,20,1.6949153,7.9982274e-05,0.0,769.8571,2.7142856,Early_Phase
2020-06-26,JO,Jordan,EMR,14,945,0,9,2020,6,4,26,0.95238096,0.0,0.0,0.0,0.0,First_Wave
2020-07-30,JO,Jordan,EMR,5,1187,0,11,2020,7,3,31,0.92670596,0.0,0.0,0.0,0.0,First_Wave
2020-08-06,JO,Jordan,EMR,7,1231,0,11,2020,8,3,32,0.89358246,0.0,0.0,0.0,0.0,First_Wave
2020-08-22,JO,Jordan,EMR,34,1532,0,11,2020,8,5,34,0.7180157,0.0,0.0,0.0,0.0,First_Wave
2020-09-10,JO,Jordan,EMR,78,2659,0,19,2020,9,3,37,0.71455437,0.0,0.0,0.0,0.0,First_Wave
2020-10-02,JO,Jordan,EMR,1276,13101,8,69,2020,10,4,40,0.52667737,0.0,0.0,0.0,0.0,First_Wave
2020-10-06,JO,Jordan,EMR,1824,17464,9,110,2020,10,1,41,0.62986714,0.0,0.0,0.0,0.0,First_Wave
2020-10-11,JO,Jordan,EMR,1235,23998,15,181,2020,10,6,41,0.75422955,0.0,0.0,0.0,0.0,First_Wave
2020-10-20,JO,Jordan,EMR,1364,38937,35,380,2020,10,1,43,0.97593546,0.0,0.0,0.0,0.0,First_Wave
2020-10-22,JO,Jordan,EMR,2648,43620,29,443,2020,10,3,43,1.0155892,0.0,0.0,0.0,0.0,First_Wave
2020-10-26,JO,Jordan,EMR,2337,53087,39,579,2020,10,0,44,1.0906625,0.0,0.0,0.0,0.0,First_Wave
2020-11-02,JO,Jordan,EMR,3259,75866,37,866,2020,11,0,45,1.1414863,0.0,0.0,0.0,0.0,First_Wave
2020-11-16,JO,Jordan,EMR,2373,143678,68,1772,2020,11,0,47,1.2333133,0.0,0.0,0.2857143,0.0,First_Wave
2020-11-28,JO,Jordan,EMR,4580,207601,61,2570,2020,11,5,48,1.2379516,0.0,0.0,0.0,0.0,First_Wave
2020-12-07,JO,Jordan,EMR,2576,240089,46,3056,2020,12,0,50,1.2728614,0.0,0.0,0.0,0.0,First_Wave
2020-12-15,JO,Jordan,EMR,2863,262477,42,3407,2020,12,1,51,1.2980185,0.0,0.0,0.0,0.0,First_Wave
2020-12-21,JO,Jordan,EMR,2152,274949,23,3568,2020,12,0,52,1.2976952,0.0,0.0,0.0,0.0,First_Wave
2020-12-22,JO,Jordan,EMR,2499,277448,36,3604,2020,12,1,52,1.2989821,0.0,0.0,0.0,0.0,First_Wave
2021-01-17,JO,Jordan,EMR,706,313557,16,4137,2021,1,6,2,1.3193773,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-01-19,JO,Jordan,EMR,1030,315544,8,4153,2021,1,1,3,1.3161397,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-01-27,JO,Jordan,EMR,943,322241,9,4248,2021,1,2,4,1.3182681,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-08,JO,Jordan,EMR,1299,335154,10,4379,2021,2,0,6,1.3065635,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-24,JO,Jordan,EMR,4139,372417,19,4589,2021,2,2,8,1.2322209,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-28,JO,Jordan,EMR,2584,386496,25,4675,2021,2,6,8,1.2095857,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-06,JO,Jordan,EMR,4584,417934,29,4862,2021,3,5,9,1.1633415,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-20,JO,Jordan,EMR,7354,521461,74,5701,2021,3,5,11,1.0932745,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-22,JO,Jordan,EMR,8789,535455,88,5876,2021,3,0,12,1.0973845,0.00053950615,0.0,0.0,0.0,Vaccination_Phase
2021-03-24,JO,Jordan,EMR,9003,553727,92,6077,2021,3,2,12,1.0974722,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-01,JO,Jordan,EMR,6570,611577,111,6858,2021,4,3,13,1.1213633,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-04,JO,Jordan,EMR,4042,626875,91,7130,2021,4,6,13,1.1373879,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-16,JO,Jordan,EMR,2963,679138,70,8057,2021,4,4,15,1.1863568,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-24,JO,Jordan,EMR,1677,699164,40,8514,2021,4,5,16,1.21774,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-05-09,JO,Jordan,EMR,601,719233,29,9076,2021,5,6,18,1.2618998,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-05-10,JO,Jordan,EMR,743,719976,16,9092,2021,5,0,19,1.2628199,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-05-31,JO,Jordan,EMR,672,735811,9,9452,2021,5,0,22,1.284569,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-06,JO,Jordan,EMR,304,739319,7,9516,2021,6,6,22,1.2871305,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-09,JO,Jordan,EMR,599,741101,8,9549,2021,6,2,23,1.2884884,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-16,JO,Jordan,EMR,500,744377,12,9614,2021,6,2,24,1.2915498,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-24,JO,Jordan,EMR,599,748103,10,9693,2021,6,3,25,1.2956772,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-26,JO,Jordan,EMR,361,749046,7,9710,2021,6,5,25,1.2963156,0.00069997465,0.00056254043,28.714285,0.14285715,Vaccination_Phase
2021-08-10,JO,Jordan,EMR,929,778093,8,10135,2021,8,1,32,1.3025435,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-11,JO,Jordan,EMR,926,779019,13,10148,2021,8,2,32,1.302664,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-28,JO,Jordan,EMR,787,793969,8,10358,2021,8,5,34,1.304585,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-09-26,JO,Jordan,EMR,438,818796,16,10669,2021,9,6,38,1.3030108,0.28623444,0.4229201,64977.0,1501.2858,Vaccination_Phase
2021-10-01,JO,Jordan,EMR,1027,823919,8,10718,2021,10,4,39,1.300856,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-15,JO,Jordan,EMR,1268,838523,6,10847,2021,10,4,41,1.2935841,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-24,JO,Jordan,EMR,758,849758,11,10941,2021,10,6,42,1.287543,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-31,JO,Jordan,EMR,1022,860818,12,11028,2021,10,6,43,1.2811071,inf,inf,11.25,0.25,Vaccination_Phase
2021-11-02,JO,Jordan,EMR,2120,864661,14,11052,2021,11,1,44,1.2781888,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-15,JO,Jordan,EMR,2452,892123,23,11238,2021,11,0,46,1.2596917,0.13397773,0.14282331,3904.8572,291.14285,Vaccination_Phase
2021-11-17,JO,Jordan,EMR,3118,898682,24,11279,2021,11,2,46,1.2550602,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-23,JO,Jordan,EMR,4324,919173,16,11377,2021,11,1,47,1.237743,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-15,JO,Jordan,EMR,4402,1019691,24,12048,2021,12,2,50,1.1815344,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-18,JO,Jordan,EMR,3705,1031549,33,12151,2021,12,5,50,1.1779373,0.7668264,0.14865261,13512.143,28.857143,Vaccination_Phase
2022-01-30,JO,Jordan,EMR,8170,1197250,17,13174,2022,1,6,4,1.100355,0.49793923,0.5019605,41128.145,695.8571,Endemic_Phase
2022-02-06,JO,Jordan,EMR,12751,1314243,12,13300,2022,2,6,5,1.0119894,32.278625,18.461538,37.714287,0.2857143,Endemic_Phase
2022-02-10,JO,Jordan,EMR,21977,1396430,27,13409,2022,2,3,6,0.9602343,0.0,0.0,0.0,0.0,Endemic_Phase
2022-02-16,JO,Jordan,EMR,18477,1508950,22,13554,2022,2,2,7,0.8982405,57.33953,12.476191,121.57143,1.8571428,Endemic_Phase
2022-02-18,JO,Jordan,EMR,15107,1541379,23,13608,2022,2,4,7,0.8828458,0.0027352672,0.0,11.0,0.2857143,Endemic_Phase
2022-02-19,JO,Jordan,EMR,12379,1553758,21,13629,2022,2,5,7,0.87716365,0.0,0.0,0.42857143,0.0,Endemic_Phase
2022-02-22,JO,Jordan,EMR,11254,1582161,31,13713,2022,2,1,8,0.866726,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-10,JO,Jordan,EMR,0,1654677,0,13882,2022,3,3,10,0.8389553,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-11,JO,Jordan,EMR,0,1654677,0,13882,2022,3,4,10,0.8389553,0.015617468,0.008322285,5693.857,32.57143,Endemic_Phase
2022-03-24,JO,Jordan,EMR,0,1689314,0,14003,2022,3,3,12,0.8289164,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-26,JO,Jordan,EMR,3171,1692485,28,14031,2022,3,5,12,0.8290177,0.020466518,0.0068298494,14754.429,38.42857,Endemic_Phase
2022-04-05,JO,Jordan,EMR,0,1694216,0,14048,2022,4,1,14,0.8291741,0.00029750925,0.0,30.0,0.2857143,Endemic_Phase
2022-04-06,JO,Jordan,EMR,0,1694216,0,14048,2022,4,2,14,0.8291741,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-15,JO,Jordan,EMR,0,1694957,0,14055,2022,4,4,15,0.8292246,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-25,JO,Jordan,EMR,0,1695745,0,14064,2022,4,0,17,0.82936996,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-01,JO,Jordan,EMR,0,1695970,0,14066,2022,5,6,17,0.8293779,1.4436853,0.3257329,95.42857,0.2857143,Endemic_Phase
2022-05-11,JO,Jordan,EMR,0,1696054,0,14066,2022,5,2,19,0.8293368,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-12,JO,Jordan,EMR,0,1696054,0,14066,2022,5,3,19,0.8293368,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-17,JO,Jordan,EMR,0,1696359,0,14066,2022,5,1,20,0.8291877,3.54634,11.154227,143753.0,2984.8572,Endemic_Phase
2022-06-06,JO,Jordan,EMR,0,1697271,0,14068,2022,6,0,23,0.82886,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-24,JO,Jordan,EMR,0,1698316,0,14068,2022,6,4,25,0.82834995,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-25,JO,Jordan,EMR,881,1699197,0,14068,2022,6,5,25,0.8279205,0.0,0.0,0.0,0.0,Endemic_Phase
2022-07-02,JO,Jordan,EMR,1329,1700526,0,14068,2022,7,5,26,0.8272734,0.03492089,0.0,10.714286,0.0,Endemic_Phase
2022-07-09,JO,Jordan,EMR,2135,1702661,1,14069,2022,7,5,27,0.82629484,0.0,0.0,0.0,0.0,Endemic_Phase
2022-07-19,JO,Jordan,EMR,0,1705116,0,14070,2022,7,1,29,0.8251638,42.071976,102.914276,3039.0,91.85714,Endemic_Phase
2022-07-20,JO,Jordan,EMR,0,1705116,0,14070,2022,7,2,29,0.8251638,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-11,JO,Jordan,EMR,0,1720778,0,14090,2022,8,3,32,0.81881565,60.0823,39.17376,16417.857,334.14285,Endemic_Phase
2022-08-14,JO,Jordan,EMR,0,1726717,0,14095,2022,8,6,32,0.81628895,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-21,JO,Jordan,EMR,0,1731549,0,14105,2022,8,6,33,0.81458855,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-23,JO,Jordan,EMR,0,1731549,0,14105,2022,8,1,34,0.81458855,0.001919573,0.00990148,761.5714,1.7142857,Endemic_Phase
2022-08-27,JO,Jordan,EMR,3946,1735495,5,14110,2022,8,5,34,0.8130245,0.0,0.0,0.0,0.0,Endemic_Phase
2022-09-08,JO,Jordan,EMR,0,1738867,0,14114,2022,9,3,36,0.81167793,0.0,0.0,0.0,0.0,Endemic_Phase
2022-09-18,JO,Jordan,EMR,0,1745032,0,14116,2022,9,6,37,0.808925,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-12,JO,Jordan,EMR,0,1746997,0,14122,2022,10,2,41,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-23,JO,Jordan,EMR,0,1746997,0,14122,2022,10,6,42,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-31,JO,Jordan,EMR,0,1746997,0,14122,2022,10,0,44,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-04,JO,Jordan,EMR,0,1746997,0,14122,2022,11,4,44,0.80835855,51.121048,44.353603,540.7143,16.428572,Endemic_Phase
2022-11-08,JO,Jordan,EMR,0,1746997,0,14122,2022,11,1,45,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-10,JO,Jordan,EMR,0,1746997,0,14122,2022,11,3,45,0.80835855,0.22933747,0.4278171,16165.286,156.71428,Endemic_Phase
2022-11-18,JO,Jordan,EMR,0,1746997,0,14122,2022,11,4,46,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-08,JO,Jordan,EMR,0,1746997,0,14122,2023,1,6,1,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-10,JO,Jordan,EMR,0,1746997,0,14122,2023,1,1,2,0.80835855,0.10744636,0.0,17.428572,0.85714287,Endemic_Phase
2023-01-20,JO,Jordan,EMR,0,1746997,0,14122,2023,1,4,3,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-02-03,JO,Jordan,EMR,0,1746997,0,14122,2023,2,4,5,0.80835855,0.12724774,0.048882246,8890.571,36.714287,Endemic_Phase
2023-02-10,JO,Jordan,EMR,0,1746997,0,14122,2023,2,4,6,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-03-12,JO,Jordan,EMR,0,1746997,0,14122,2023,3,6,10,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-03-21,JO,Jordan,EMR,0,1746997,0,14122,2023,3,1,12,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-04,JO,Jordan,EMR,0,1746997,0,14122,2023,4,1,14,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-12,JO,Jordan,EMR,0,1746997,0,14122,2023,4,2,15,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-15,JO,Jordan,EMR,0,1746997,0,14122,2023,4,5,15,0.80835855,0.03209085,0.015693719,3754.5715,23.571428,Endemic_Phase
2023-05-06,JO,Jordan,EMR,0,1746997,0,14122,2023,5,5,18,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-06-21,JO,Jordan,EMR,0,1746997,0,14122,2023,6,2,25,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-03,JO,Jordan,EMR,0,1746997,0,14122,2023,7,0,27,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-05,JO,Jordan,EMR,0,1746997,0,14122,2023,7,2,27,0.80835855,65.70409,12.121212,0.0,0.0,Endemic_Phase
2023-07-22,JO,Jordan,EMR,0,1746997,0,14122,2023,7,5,29,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-27,JO,Jordan,EMR,0,1746997,0,14122,2023,7,3,30,0.80835855,0.8601957,0.59942126,2498.2856,40.142857,Endemic_Phase
2023-08-13,JO,Jordan,EMR,0,1746997,0,14122,2023,8,6,32,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-08-19,JO,Jordan,EMR,0,1746997,0,14122,2023,8,5,33,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-09-11,JO,Jordan,EMR,0,1746997,0,14122,2023,9,0,37,0.80835855,0.00041737684,0.00056217884,40.285713,0.5714286,Endemic_Phase
2023-09-13,JO,Jordan,EMR,0,1746997,0,14122,2023,9,2,37,0.80835855,3.497702,2.4368498,476.7143,17.285715,Endemic_Phase
2023-09-17,JO,Jordan,EMR,0,1746997,0,14122,2023,9,6,37,0.80835855,0.00042632484,0.00018741332,90.14286,1.2857143,Endemic_Phase
2023-09-21,JO,Jordan,EMR,0,1746997,0,14122,2023,9,3,38,0.80835855,52.224575,38.48671,4303.4287,140.28572,Endemic_Phase
2023-09-22,JO,Jordan,EMR,0,1746997,0,14122,2023,9,4,38,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-02,JO,Jordan,EMR,0,1746997,0,14122,2023,10,0,40,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-06,JO,Jordan,EMR,0,1746997,0,14122,2023,10,4,40,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-16,JO,Jordan,EMR,0,1746997,0,14122,2023,10,0,42,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-24,JO,Jordan,EMR,0,1746997,0,14122,2023,10,1,43,0.80835855,0.0023721135,0.0,35.285713,0.42857143,Endemic_Phase
2023-10-31,JO,Jordan,EMR,0,1746997,0,14122,2023,10,1,44,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-11-04,JO,Jordan,EMR,0,1746997,0,14122,2023,11,5,44,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-11-16,JO,Jordan,EMR,0,1746997,0,14122,2023,11,3,46,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-12-07,JO,Jordan,EMR,0,1746997,0,14122,2023,12,3,49,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2023-12-13,JO,Jordan,EMR,0,1746997,0,14122,2023,12,2,50,0.80835855,0.38098025,0.3227151,22907.428,307.0,Endemic_Phase
2023-12-21,JO,Jordan,EMR,0,1746997,0,14122,2023,12,3,51,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-01-16,JO,Jordan,EMR,0,1746997,0,14122,2024,1,1,3,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-01-20,JO,Jordan,EMR,0,1746997,0,14122,2024,1,5,3,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-01-28,JO,Jordan,EMR,0,1746997,0,14122,2024,1,6,4,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-02-12,JO,Jordan,EMR,0,1746997,0,14122,2024,2,0,7,0.80835855,6.660066e-06,0.0,2.7142856,0.14285715,Endemic_Phase
2024-02-23,JO,Jordan,EMR,0,1746997,0,14122,2024,2,4,8,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-13,JO,Jordan,EMR,0,1746997,0,14122,2024,3,2,11,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-20,JO,Jordan,EMR,0,1746997,0,14122,2024,3,2,12,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-21,JO,Jordan,EMR,0,1746997,0,14122,2024,3,3,12,0.80835855,0.04165379,0.0,10.714286,0.0,Endemic_Phase
2024-03-23,JO,Jordan,EMR,0,1746997,0,14122,2024,3,5,12,0.80835855,0.001180054,0.0020491802,199.28572,2.4285715,Endemic_Phase
2024-03-29,JO,Jordan,EMR,0,1746997,0,14122,2024,3,4,13,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-04-18,JO,Jordan,EMR,0,1746997,0,14122,2024,4,3,16,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-05-02,JO,Jordan,EMR,0,1746997,0,14122,2024,5,3,18,0.80835855,8.419991,1.4139925,154085.28,413.57144,Endemic_Phase
2024-05-14,JO,Jordan,EMR,0,1746997,0,14122,2024,5,1,20,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-05-22,JO,Jordan,EMR,0,1746997,0,14122,2024,5,2,21,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-06-05,JO,Jordan,EMR,0,1746997,0,14122,2024,6,2,23,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-07-01,JO,Jordan,EMR,0,1746997,0,14122,2024,7,0,27,0.80835855,1.1490932,0.55439526,12780.0,107.42857,Endemic_Phase
2024-07-03,JO,Jordan,EMR,0,1746997,0,14122,2024,7,2,27,0.80835855,0.0,0.0,3.2857144,0.0,Endemic_Phase
2024-07-20,JO,Jordan,EMR,0,1746997,0,14122,2024,7,5,29,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-07-21,JO,Jordan,EMR,0,1746997,0,14122,2024,7,6,29,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-08-15,JO,Jordan,EMR,0,1746997,0,14122,2024,8,3,33,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-02,JO,Jordan,EMR,0,1746997,0,14122,2024,9,0,36,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-11,JO,Jordan,EMR,0,1746997,0,14122,2024,9,2,37,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-03,JO,Jordan,EMR,0,1746997,0,14122,2024,10,3,40,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-07,JO,Jordan,EMR,0,1746997,0,14122,2024,10,0,41,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-22,JO,Jordan,EMR,0,1746997,0,14122,2024,10,1,43,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2024-11-09,JO,Jordan,EMR,0,1746997,0,14122,2024,11,5,45,0.80835855,37.623764,68.42105,70.85714,0.85714287,Endemic_Phase
2024-12-03,JO,Jordan,EMR,0,1746997,0,14122,2024,12,1,49,0.80835855,0.04150777,0.0,1.4285715,0.0,Endemic_Phase
2025-01-03,JO,Jordan,EMR,0,1746997,0,14122,2025,1,4,1,0.80835855,0.0,0.0,0.0,0.0,Endemic_Phase
2025-01-04,JO,Jordan,EMR,0,1746997,0,14122,2025,1,5,1,0.80835855,0.17232145,0.05928927,35.285713,0.42857143,Endemic_Phase
